,0
16477,A
16478,H
16479,H
16480,H
16481,A
16482,H
16483,A
16484,H
16485,H
16486,H
16487,H
16488,H
16489,H
16490,A
16491,H
16492,A
16493,H
16494,H
16495,A
16496,H
16497,A
16498,H
16499,H
16500,H
16501,H
16502,H
16503,A
16504,A
16505,A
16506,H
16507,H
16508,A
16509,A
16510,A
16511,A
16512,A
16513,H
16514,H
16515,H
16516,H
16517,A
16518,A
16519,H
16520,A
16521,H
16522,H
16523,A
16524,H
16525,H
16526,H
16527,A
16528,A
16529,H
16530,A
16531,A
16532,H
16533,H
16534,H
16535,H
16536,H
16537,H
16538,H
16539,A
16540,A
16541,A
16542,H
16543,H
16544,H
16545,H
16546,A
16547,A
16548,H
16549,H
16550,H
16551,A
16552,H
16553,A
16554,A
16555,H
16556,H
16557,A
16558,H
16559,A
16560,A
16561,H
16562,H
16563,H
16564,H
16565,H
16566,H
16567,H
16568,H
16569,A
16570,H
16571,A
16572,A
16573,A
16574,A
16575,A
16576,A
16577,H
16578,H
16579,H
16580,A
16581,H
16582,H
16583,H
16584,A
16585,A
16586,H
16587,A
16588,A
16589,A
16590,H
16591,A
16592,H
16593,H
16594,A
16595,A
16596,A
16597,H
16598,A
16599,A
16600,A
16601,H
16602,H
16603,A
16604,A
16605,A
16606,A
16607,H
16608,A
16609,A
16610,H
16611,A
16612,A
16613,A
16614,A
16615,A
16616,H
16617,A
16618,A
16619,A
16620,A
16621,A
16622,A
16623,A
16624,H
16625,H
16626,A
16627,H
16628,A
16629,H
16630,H
16631,H
16632,H
16633,H
16634,A
16635,H
16636,A
16637,A
16638,A
16639,H
16640,H
16641,A
16642,H
16643,A
16644,H
16645,H
16646,H
16647,H
16648,H
16649,A
16650,A
16651,A
16652,H
16653,A
16654,A
16655,H
16656,H
16657,H
16658,H
16659,A
16660,H
16661,H
16662,H
16663,A
16664,A
16665,A
16666,H
16667,A
16668,H
16669,H
16670,A
16671,A
16672,H
16673,H
16674,H
16675,H
16676,H
16677,H
16678,H
16679,A
16680,H
16681,H
16682,H
16683,H
16684,A
16685,H
16686,A
16687,H
16688,H
16689,A
16690,H
16691,H
16692,H
16693,H
16694,H
16695,H
16696,H
16697,H
16698,A
16699,H
16700,H
16701,A
16702,H
16703,A
16704,H
16705,H
16706,A
16707,A
16708,A
16709,H
16710,H
16711,H
16712,A
16713,H
16714,H
16715,H
16716,H
16717,A
16718,H
16719,A
16720,A
16721,H
16722,A
16723,H
16724,H
16725,A
16726,A
16727,H
16728,A
16729,H
16730,H
16731,H
16732,H
16733,H
16734,A
16735,A
16736,A
16737,A
16738,A
16739,H
16740,A
16741,H
16742,H
16743,H
16744,A
16745,A
16746,H
16747,H
16748,H
16749,H
16750,H
16751,H
16752,H
16753,A
16754,H
16755,H
16756,A
16757,H
16758,A
16759,H
16760,A
16761,H
16762,H
16763,H
16764,A
16765,A
16766,A
16767,H
16768,A
16769,H
16770,H
16771,H
16772,H
16773,A
16774,H
16775,H
16776,H
16777,A
16778,H
16779,H
16780,H
16781,A
16782,H
16783,H
16784,H
16785,H
16786,A
16787,H
16788,A
16789,H
16790,H
16791,H
16792,A
16793,H
16794,H
16795,A
16796,A
16797,A
16798,A
16799,H
16800,H
16801,H
16802,H
16803,H
16804,A
16805,H
16806,H
16807,A
16808,A
16809,H
16810,H
16811,A
16812,H
16813,H
16814,H
16815,A
16816,A
16817,A
16818,A
16819,H
16820,H
16821,A
16822,H
16823,A
16824,H
16825,A
16826,A
16827,A
16828,H
16829,H
16830,A
16831,A
16832,H
16833,A
16834,H
16835,H
16836,H
16837,A
16838,H
16839,A
16840,A
16841,H
16842,H
16843,H
16844,H
16845,H
16846,H
16847,H
16848,H
16849,A
16850,A
16851,A
16852,H
16853,H
16854,A
16855,A
16856,A
16857,H
16858,H
16859,H
16860,H
16861,H
16862,A
16863,H
16864,A
16865,A
16866,H
16867,H
16868,H
16869,H
16870,A
16871,H
16872,A
16873,H
16874,H
16875,H
16876,H
16877,H
16878,H
16879,A
16880,H
16881,A
16882,A
16883,A
16884,A
16885,A
16886,A
16887,A
16888,H
16889,H
16890,H
16891,A
16892,H
16893,H
16894,H
16895,H
16896,A
16897,A
16898,H
16899,A
16900,H
16901,H
16902,A
16903,H
16904,A
16905,A
16906,H
16907,A
16908,A
16909,H
16910,H
16911,A
16912,H
16913,H
16914,H
16915,H
16916,A
16917,A
16918,H
16919,H
16920,H
16921,H
16922,A
16923,A
16924,A
16925,H
16926,A
16927,H
16928,H
16929,H
16930,H
16931,A
16932,H
16933,H
16934,H
16935,H
16936,H
16937,A
16938,H
16939,A
16940,A
16941,A
16942,H
16943,H
16944,H
16945,A
16946,H
16947,A
16948,H
16949,H
16950,H
16951,A
16952,A
16953,A
16954,H
16955,A
16956,A
16957,H
16958,A
16959,A
16960,H
16961,A
16962,H
16963,H
16964,H
16965,H
16966,H
16967,H
16968,A
16969,A
16970,A
16971,H
16972,A
16973,A
16974,H
16975,H
16976,A
16977,H
16978,A
16979,H
16980,A
16981,A
16982,H
16983,A
16984,H
16985,H
16986,H
16987,H
16988,H
16989,H
16990,H
16991,H
16992,A
16993,A
16994,H
16995,H
16996,H
16997,A
16998,A
16999,H
17000,A
17001,A
17002,A
17003,H
17004,H
17005,A
17006,H
17007,H
17008,H
17009,A
17010,H
17011,A
17012,H
17013,A
17014,H
17015,H
17016,H
17017,A
17018,H
17019,A
17020,H
17021,A
17022,A
17023,A
17024,A
17025,H
17026,H
17027,H
17028,A
17029,H
17030,H
17031,A
17032,H
17033,H
17034,A
17035,H
17036,A
17037,H
17038,A
17039,H
17040,H
17041,H
17042,A
17043,H
17044,H
17045,H
17046,A
17047,H
17048,A
17049,H
17050,H
17051,H
17052,H
17053,H
17054,A
17055,H
17056,A
17057,A
17058,H
17059,A
17060,H
17061,H
17062,A
17063,H
17064,H
17065,H
17066,A
17067,H
17068,A
17069,H
17070,A
17071,H
17072,A
17073,H
17074,H
17075,A
17076,H
17077,A
17078,A
17079,H
17080,A
17081,A
17082,A
17083,H
17084,H
17085,A
17086,H
17087,H
17088,H
17089,H
17090,A
17091,H
17092,A
17093,A
17094,A
17095,H
17096,H
17097,A
17098,H
17099,A
17100,A
17101,A
17102,H
17103,A
17104,H
17105,A
17106,H
17107,H
17108,H
17109,A
17110,A
17111,A
17112,A
17113,H
17114,A
17115,A
17116,H
17117,H
17118,H
17119,H
17120,A
17121,A
17122,H
17123,A
17124,A
17125,A
17126,H
17127,H
17128,A
17129,A
17130,A
17131,H
17132,H
17133,A
17134,A
17135,H
17136,H
17137,A
17138,H
17139,A
17140,A
17141,H
17142,A
17143,A
17144,H
17145,H
17146,H
17147,A
17148,H
17149,A
17150,A
17151,H
17152,H
17153,H
17154,H
17155,H
17156,H
17157,H
17158,A
17159,A
17160,H
17161,A
17162,H
17163,A
17164,A
17165,H
17166,A
17167,H
17168,H
17169,H
17170,H
17171,H
17172,H
17173,H
17174,H
17175,H
17176,A
17177,H
17178,H
17179,H
17180,H
17181,H
17182,A
17183,A
17184,A
17185,A
17186,H
17187,A
17188,A
17189,H
17190,A
17191,H
17192,H
17193,H
17194,A
17195,H
17196,H
17197,H
17198,H
17199,H
17200,H
17201,H
17202,A
17203,H
17204,H
17205,A
17206,H
17207,A
17208,A
17209,A
17210,H
17211,H
17212,H
17213,A
17214,H
17215,A
17216,A
17217,H
17218,A
17219,H
17220,H
17221,H
17222,H
17223,A
17224,H
17225,H
17226,H
17227,A
17228,H
17229,H
17230,A
17231,H
17232,H
17233,H
17234,A
17235,H
17236,A
17237,H
17238,A
17239,H
17240,H
17241,H
17242,H
17243,H
17244,A
17245,H
17246,H
17247,A
17248,A
17249,H
17250,H
17251,A
17252,H
17253,H
17254,H
17255,A
17256,A
17257,A
17258,A
17259,H
17260,H
17261,H
17262,H
17263,A
17264,A
17265,H
17266,H
17267,A
17268,H
17269,H
17270,A
17271,H
17272,H
17273,H
17274,H
17275,H
17276,A
17277,A
17278,A
17279,A
17280,A
17281,H
17282,A
17283,A
17284,H
17285,A
17286,A
17287,A
17288,H
17289,A
17290,A
17291,A
17292,H
17293,H
17294,H
17295,H
17296,H
17297,A
17298,H
17299,A
17300,A
17301,H
17302,A
17303,H
17304,A
17305,A
17306,A
17307,H
17308,H
17309,A
17310,H
17311,H
17312,A
17313,A
17314,H
17315,H
17316,A
17317,H
17318,A
17319,H
17320,H
17321,H
17322,A
17323,H
17324,H
17325,H
17326,H
17327,H
17328,H
17329,A
17330,A
17331,A
17332,H
17333,H
17334,A
17335,A
17336,H
17337,H
17338,H
17339,H
17340,A
17341,H
17342,H
17343,H
17344,H
17345,H
17346,H
17347,H
17348,H
17349,H
17350,A
17351,H
17352,A
17353,H
17354,H
17355,H
17356,A
17357,H
17358,H
17359,H
17360,H
17361,H
17362,H
17363,H
17364,A
17365,H
17366,A
17367,A
17368,H
17369,H
17370,H
17371,A
17372,A
17373,H
17374,A
17375,H
17376,H
17377,H
17378,H
17379,H
17380,A
17381,H
17382,A
17383,H
17384,H
17385,A
17386,A
17387,H
17388,A
17389,A
17390,H
17391,H
17392,H
17393,H
17394,A
17395,A
17396,H
17397,H
17398,H
17399,A
17400,A
17401,H
17402,H
17403,H
17404,A
17405,H
17406,H
17407,H
17408,H
17409,A
17410,A
17411,A
17412,H
17413,H
17414,H
17415,A
17416,H
17417,H
17418,H
17419,H
17420,H
17421,A
17422,H
17423,H
17424,H
17425,H
17426,A
17427,A
17428,H
17429,H
17430,A
17431,H
17432,A
17433,H
17434,H
17435,H
17436,A
17437,A
17438,A
17439,A
17440,A
17441,H
17442,H
17443,H
17444,H
17445,H
17446,A
17447,A
17448,H
17449,H
17450,A
17451,A
17452,H
17453,A
17454,H
17455,H
17456,H
17457,H
17458,H
17459,A
17460,A
17461,A
17462,H
17463,H
17464,A
17465,A
17466,A
17467,A
17468,H
17469,H
17470,A
17471,A
17472,H
17473,H
17474,H
17475,H
17476,A
17477,A
17478,H
17479,A
17480,A
17481,H
17482,H
17483,H
17484,A
17485,H
17486,A
17487,A
17488,H
17489,A
17490,A
17491,A
17492,H
17493,A
17494,H
17495,H
17496,H
17497,H
17498,A
17499,A
17500,H
17501,H
17502,H
17503,A
17504,H
17505,H
17506,H
17507,H
17508,H
17509,A
17510,A
17511,H
17512,H
17513,H
17514,H
17515,A
17516,H
17517,H
17518,A
17519,H
17520,A
17521,A
17522,A
17523,A
17524,H
17525,H
17526,H
17527,H
17528,H
17529,A
17530,H
17531,A
17532,A
17533,H
17534,H
17535,A
17536,H
17537,H
17538,A
17539,H
17540,H
17541,H
17542,H
17543,A
17544,A
17545,H
17546,H
17547,H
17548,H
17549,H
17550,H
17551,A
17552,H
17553,H
17554,H
17555,H
17556,H
17557,H
17558,H
17559,H
17560,A
17561,H
17562,H
17563,H
17564,H
17565,H
17566,A
17567,A
17568,A
17569,H
17570,H
17571,H
17572,A
17573,A
17574,H
17575,A
17576,H
17577,H
17578,H
17579,H
17580,A
17581,H
17582,A
17583,H
17584,A
17585,H
17586,H
17587,H
17588,H
17589,A
17590,A
17591,H
17592,A
17593,A
17594,A
17595,A
17596,H
17597,H
17598,A
17599,H
17600,H
17601,A
17602,A
17603,H
17604,H
17605,H
17606,H
17607,A
17608,H
17609,A
17610,A
17611,H
17612,H
17613,A
17614,H
17615,H
17616,H
17617,H
17618,H
17619,A
17620,H
17621,H
17622,H
17623,H
17624,A
17625,A
17626,H
17627,H
17628,H
17629,H
17630,A
17631,H
17632,H
17633,H
17634,H
17635,A
17636,H
17637,A
17638,H
17639,A
17640,A
17641,H
17642,H
17643,A
17644,A
17645,A
17646,H
17647,A
17648,H
17649,H
17650,H
17651,A
17652,H
17653,A
17654,A
17655,H
17656,H
17657,A
17658,H
17659,A
17660,H
17661,A
17662,A
17663,A
17664,A
17665,H
17666,H
17667,A
17668,A
17669,H
17670,H
17671,A
17672,A
17673,A
17674,H
17675,H
17676,A
17677,A
17678,H
17679,H
17680,A
17681,H
17682,A
17683,A
17684,A
17685,H
17686,H
17687,A
17688,H
17689,H
17690,A
17691,H
17692,H
17693,H
17694,H
17695,H
17696,A
17697,A
17698,H
17699,H
17700,H
17701,H
17702,H
17703,H
17704,H
17705,A
17706,H
17707,A
17708,A
17709,H
17710,H
17711,H
17712,H
17713,H
17714,H
17715,A
17716,H
17717,H
17718,H
17719,A
17720,A
17721,H
17722,H
17723,A
17724,H
17725,H
17726,A
17727,A
17728,A
17729,H
17730,A
17731,H
17732,A
17733,H
17734,H
17735,H
17736,H
17737,A
17738,H
17739,H
17740,H
17741,H
17742,H
17743,A
17744,H
17745,A
17746,H
17747,A
17748,H
17749,H
17750,A
17751,H
17752,A
17753,H
17754,H
17755,H
17756,A
17757,H
17758,A
17759,H
17760,A
17761,A
17762,A
17763,A
17764,A
17765,H
17766,A
17767,A
17768,H
17769,A
17770,H
17771,A
17772,H
17773,H
17774,A
17775,H
17776,A
17777,H
17778,A
17779,A
17780,H
17781,A
17782,H
17783,H
17784,H
17785,A
17786,A
17787,A
17788,H
17789,H
17790,A
17791,A
17792,H
17793,H
17794,A
17795,H
17796,A
17797,H
17798,H
17799,A
17800,H
17801,A
17802,A
17803,H
17804,H
17805,H
17806,A
17807,H
17808,H
17809,H
17810,A
17811,A
17812,H
17813,H
17814,H
17815,A
17816,A
17817,A
17818,H
17819,H
17820,H
17821,H
17822,H
17823,H
17824,A
17825,H
17826,H
17827,H
17828,H
17829,H
17830,H
17831,H
17832,H
17833,A
17834,H
17835,H
17836,A
17837,H
17838,H
17839,H
17840,A
17841,A
17842,H
17843,A
17844,H
17845,H
17846,A
17847,H
17848,A
17849,A
17850,H
17851,A
17852,H
17853,A
17854,H
17855,H
17856,H
17857,A
17858,H
17859,H
17860,H
17861,H
17862,H
17863,H
17864,H
17865,H
17866,H
17867,H
17868,A
17869,H
17870,H
17871,H
17872,H
17873,H
17874,H
17875,A
17876,H
17877,H
17878,H
17879,A
17880,H
17881,H
17882,H
17883,H
17884,H
17885,H
17886,A
17887,A
17888,H
17889,H
17890,H
17891,A
17892,H
17893,H
17894,H
17895,H
17896,H
17897,A
17898,H
17899,H
17900,H
17901,A
17902,A
17903,A
17904,H
17905,A
17906,H
17907,H
17908,H
17909,H
17910,H
17911,H
17912,A
17913,A
17914,H
17915,H
17916,H
17917,A
17918,H
17919,H
17920,H
17921,A
17922,A
17923,A
17924,A
17925,H
17926,H
17927,H
17928,H
17929,H
17930,A
17931,H
17932,A
17933,H
17934,H
17935,H
17936,H
17937,H
17938,H
17939,A
17940,H
17941,A
17942,A
17943,H
17944,A
17945,A
17946,A
17947,A
17948,A
17949,A
17950,A
17951,H
17952,H
17953,H
17954,H
17955,H
17956,A
17957,H
17958,A
17959,H
17960,H
17961,H
17962,H
17963,H
17964,A
17965,A
17966,H
17967,H
17968,A
17969,A
17970,A
17971,A
17972,A
17973,H
17974,A
17975,H
17976,A
17977,A
17978,A
17979,H
17980,A
17981,A
17982,H
17983,A
17984,H
17985,A
17986,H
17987,H
17988,H
17989,H
17990,H
17991,A
17992,A
17993,A
17994,H
17995,H
17996,H
17997,H
17998,A
17999,H
18000,H
18001,A
18002,A
18003,H
18004,H
18005,A
18006,H
18007,A
18008,H
18009,A
18010,A
18011,A
18012,H
18013,A
18014,H
18015,A
18016,H
18017,H
18018,A
18019,A
18020,H
18021,A
18022,H
18023,A
18024,A
18025,A
18026,A
18027,H
18028,H
18029,H
18030,H
18031,A
18032,A
18033,H
18034,H
18035,A
18036,A
18037,A
18038,A
18039,A
18040,H
18041,H
18042,A
18043,A
18044,H
18045,H
18046,A
18047,A
18048,H
18049,H
18050,H
18051,H
18052,A
18053,A
18054,A
18055,H
18056,H
18057,H
18058,H
18059,H
18060,H
18061,H
18062,H
18063,H
18064,H
18065,A
18066,A
18067,H
18068,A
18069,H
18070,H
18071,A
18072,A
18073,H
18074,H
18075,H
18076,A
18077,H
18078,H
18079,A
18080,A
18081,A
18082,H
18083,A
18084,H
18085,H
18086,H
18087,A
18088,H
18089,A
18090,H
18091,H
18092,A
18093,H
18094,H
18095,H
18096,A
18097,A
18098,H
18099,A
18100,H
18101,A
18102,A
18103,H
18104,H
18105,H
18106,H
18107,A
18108,A
18109,H
18110,H
18111,H
18112,A
18113,H
18114,H
18115,A
18116,H
18117,H
18118,H
18119,A
18120,A
18121,H
18122,H
18123,H
18124,H
18125,H
18126,A
18127,H
18128,H
18129,H
18130,H
18131,H
18132,A
18133,A
18134,H
18135,A
18136,H
18137,H
18138,H
18139,H
18140,H
18141,H
18142,H
18143,H
18144,A
18145,H
18146,H
18147,H
18148,A
18149,H
18150,H
18151,H
18152,H
18153,H
18154,H
18155,A
18156,H
18157,H
18158,A
18159,H
18160,A
18161,H
18162,H
18163,H
18164,H
18165,H
18166,H
18167,A
18168,H
18169,A
18170,H
18171,H
18172,A
18173,A
18174,H
18175,H
18176,H
18177,A
18178,A
18179,A
18180,A
18181,A
18182,A
18183,H
18184,A
18185,H
18186,A
18187,H
18188,H
18189,H
18190,H
18191,H
18192,H
18193,A
18194,H
18195,H
18196,H
18197,A
18198,A
18199,H
18200,H
18201,H
18202,H
18203,A
18204,A
18205,H
18206,H
18207,A
18208,H
18209,H
18210,A
18211,H
18212,A
18213,A
18214,H
18215,A
18216,H
18217,H
18218,H
18219,H
18220,H
18221,H
18222,H
18223,A
18224,A
18225,A
18226,H
18227,H
18228,H
18229,A
18230,H
18231,H
18232,H
18233,H
18234,A
18235,H
18236,H
18237,A
18238,A
18239,H
18240,H
18241,A
18242,A
18243,A
18244,H
18245,A
18246,A
18247,A
18248,H
18249,H
18250,H
18251,A
18252,H
18253,H
18254,A
18255,A
18256,H
18257,A
18258,H
18259,H
18260,A
18261,A
18262,H
18263,A
18264,H
18265,H
18266,H
18267,A
18268,A
18269,A
18270,H
18271,H
18272,H
18273,H
18274,A
18275,H
18276,H
18277,H
18278,H
18279,H
18280,H
18281,A
18282,A
18283,H
18284,H
18285,H
18286,H
18287,H
18288,A
18289,H
18290,H
18291,A
18292,H
18293,H
18294,H
18295,A
18296,A
18297,A
18298,A
18299,A
18300,H
18301,A
18302,H
18303,H
18304,H
18305,H
18306,H
18307,A
18308,A
18309,A
18310,A
18311,A
18312,H
18313,A
18314,A
18315,A
18316,A
18317,H
18318,H
18319,H
18320,H
18321,H
18322,H
18323,H
18324,H
18325,H
18326,H
18327,A
18328,A
18329,H
18330,A
18331,H
18332,H
18333,H
18334,A
18335,A
18336,H
18337,A
18338,H
18339,H
18340,H
18341,H
18342,H
18343,A
18344,H
18345,H
18346,A
18347,H
18348,H
18349,A
18350,A
18351,H
18352,H
18353,A
18354,A
18355,A
18356,H
18357,A
18358,H
18359,A
18360,A
18361,H
18362,H
18363,H
18364,A
18365,A
18366,H
18367,H
18368,A
18369,A
18370,H
18371,H
18372,H
18373,A
18374,H
18375,A
18376,H
18377,A
18378,H
18379,H
18380,H
18381,H
18382,H
18383,H
18384,H
18385,H
18386,A
18387,A
18388,A
18389,H
18390,A
18391,A
18392,H
18393,H
18394,H
18395,A
18396,H
18397,H
18398,H
18399,A
18400,H
18401,H
18402,H
18403,A
18404,H
18405,A
18406,A
18407,H
18408,H
18409,H
18410,H
18411,H
18412,A
18413,H
18414,H
18415,H
18416,H
18417,A
18418,H
18419,A
18420,A
18421,H
18422,H
18423,H
18424,H
18425,A
18426,H
18427,A
18428,H
18429,A
18430,H
18431,A
18432,H
18433,H
18434,H
18435,H
18436,H
18437,H
18438,H
18439,H
18440,A
18441,H
18442,H
18443,H
18444,H
18445,A
18446,A
18447,A
18448,A
18449,A
18450,H
18451,A
18452,A
18453,H
18454,A
18455,H
18456,H
18457,A
18458,A
18459,H
18460,H
18461,H
18462,H
18463,H
18464,A
18465,H
18466,H
18467,A
18468,H
18469,A
18470,H
18471,H
18472,H
18473,H
18474,A
18475,A
18476,H
18477,H
18478,H
18479,H
18480,H
18481,H
18482,A
18483,A
18484,H
18485,A
18486,A
18487,A
18488,H
18489,H
18490,H
18491,A
18492,A
18493,A
18494,A
18495,H
18496,H
18497,H
18498,H
18499,H
18500,H
18501,A
18502,H
18503,H
18504,H
18505,H
18506,A
18507,H
18508,H
18509,H
18510,A
18511,H
18512,H
18513,H
18514,H
18515,A
18516,H
18517,H
18518,A
18519,H
18520,A
18521,H
18522,A
18523,H
18524,A
18525,H
18526,H
18527,A
18528,A
18529,A
18530,A
18531,H
18532,A
18533,A
18534,H
18535,A
18536,H
18537,A
18538,H
18539,A
18540,H
18541,H
18542,A
18543,A
18544,H
18545,H
18546,H
18547,A
18548,A
18549,A
18550,H
18551,H
18552,H
18553,H
18554,H
18555,H
18556,H
18557,H
18558,A
18559,A
18560,H
18561,H
18562,A
18563,A
18564,A
18565,A
18566,H
18567,A
18568,A
18569,H
18570,H
18571,H
18572,A
18573,H
18574,A
18575,H
18576,H
18577,H
18578,A
18579,A
18580,H
18581,H
18582,H
18583,H
18584,A
18585,A
18586,H
18587,H
18588,H
18589,H
18590,H
18591,A
18592,H
18593,H
18594,A
18595,A
18596,H
18597,A
18598,A
18599,A
18600,H
18601,H
18602,H
18603,H
18604,H
18605,H
18606,A
18607,A
18608,H
18609,A
18610,A
18611,H
18612,A
18613,A
18614,H
18615,H
18616,A
18617,H
18618,H
18619,A
18620,A
18621,A
18622,H
18623,H
18624,H
18625,A
18626,H
18627,A
18628,A
18629,H
18630,H
18631,A
18632,A
18633,H
18634,H
18635,A
18636,A
18637,H
18638,H
18639,A
18640,H
18641,A
18642,A
18643,H
18644,A
18645,A
18646,A
18647,H
18648,H
18649,A
18650,A
18651,H
18652,H
18653,H
18654,A
18655,H
18656,H
18657,A
18658,H
18659,A
18660,A
18661,H
18662,H
18663,H
18664,A
18665,A
18666,H
18667,A
18668,H
18669,A
18670,H
18671,A
18672,A
18673,H
18674,A
18675,H
18676,A
18677,A
18678,H
18679,H
18680,H
18681,H
18682,H
18683,H
18684,A
18685,A
18686,A
18687,A
18688,A
18689,H
18690,A
18691,A
18692,A
18693,A
18694,H
18695,A
18696,H
18697,A
18698,H
18699,H
18700,A
18701,H
18702,A
18703,A
18704,A
18705,A
18706,H
18707,A
18708,H
18709,H
18710,A
18711,A
18712,H
18713,A
18714,A
18715,H
18716,A
18717,A
18718,A
18719,H
18720,H
18721,H
18722,H
18723,H
18724,H
18725,H
18726,A
18727,A
18728,H
18729,H
18730,H
18731,A
18732,H
18733,H
18734,H
18735,A
18736,A
18737,A
18738,H
18739,A
18740,H
18741,H
18742,A
18743,A
18744,H
18745,A
18746,H
18747,H
18748,A
18749,H
18750,H
18751,A
18752,H
18753,H
18754,H
18755,H
18756,A
18757,A
18758,H
18759,A
18760,A
18761,A
18762,H
18763,A
18764,H
18765,A
18766,H
18767,H
18768,H
18769,H
18770,A
18771,H
18772,A
18773,A
18774,A
18775,H
18776,A
18777,H
18778,A
18779,A
18780,H
18781,H
18782,A
18783,H
18784,H
18785,H
18786,H
18787,A
18788,H
18789,H
18790,H
18791,A
18792,A
18793,A
18794,A
18795,H
18796,A
18797,H
18798,A
18799,H
18800,H
18801,H
18802,H
18803,H
18804,A
18805,A
18806,A
18807,A
18808,A
18809,A
18810,H
18811,H
18812,A
18813,A
18814,A
18815,A
18816,H
18817,A
18818,H
18819,H
18820,A
18821,H
18822,A
18823,H
18824,H
18825,H
18826,H
18827,H
18828,A
18829,H
18830,H
18831,H
18832,H
18833,A
18834,H
18835,H
18836,A
18837,H
18838,H
18839,H
18840,H
18841,A
18842,H
18843,H
18844,A
18845,A
18846,H
18847,H
18848,A
18849,A
18850,A
18851,H
18852,A
18853,A
18854,A
18855,A
18856,H
18857,A
18858,A
18859,A
18860,A
18861,H
18862,H
18863,A
18864,H
18865,A
18866,H
18867,A
18868,A
18869,H
18870,H
18871,A
18872,H
18873,A
18874,H
18875,A
18876,A
18877,H
18878,A
18879,A
18880,H
18881,A
18882,H
18883,A
18884,A
18885,H
18886,A
18887,A
18888,H
18889,H
18890,H
18891,H
18892,H
18893,A
18894,A
18895,H
18896,A
18897,A
18898,A
18899,H
18900,H
18901,A
18902,A
18903,A
18904,H
18905,H
18906,A
18907,H
18908,H
18909,H
18910,H
18911,H
18912,H
18913,H
18914,A
18915,H
18916,A
18917,H
18918,H
18919,H
18920,H
18921,H
18922,H
18923,H
18924,H
18925,A
18926,H
18927,H
18928,H
18929,A
18930,H
18931,A
18932,H
18933,H
18934,H
18935,H
18936,A
18937,H
18938,H
18939,A
18940,H
18941,H
18942,H
18943,H
18944,H
18945,A
18946,H
18947,H
18948,H
18949,A
18950,H
18951,H
18952,H
18953,A
18954,H
18955,A
18956,H
18957,H
18958,H
18959,A
18960,A
18961,H
18962,A
18963,A
18964,H
18965,H
18966,A
18967,H
18968,H
18969,H
18970,A
18971,H
18972,A
18973,H
18974,A
18975,H
18976,H
18977,H
18978,H
18979,A
18980,A
18981,A
18982,A
18983,A
18984,A
18985,A
18986,A
18987,A
18988,A
18989,A
18990,H
18991,A
18992,H
18993,H
18994,H
18995,H
18996,A
18997,H
18998,H
18999,H
19000,H
19001,A
19002,H
19003,H
19004,A
19005,H
19006,A
19007,A
19008,H
19009,A
19010,A
19011,H
19012,A
19013,H
19014,H
19015,H
19016,H
19017,A
19018,H
19019,A
19020,H
19021,A
19022,H
19023,A
19024,A
19025,H
19026,H
19027,A
19028,A
19029,A
19030,H
19031,A
19032,H
19033,H
19034,A
19035,H
19036,A
19037,A
19038,A
19039,A
19040,A
19041,H
19042,A
19043,H
19044,A
19045,H
19046,H
19047,A
19048,H
19049,A
19050,H
19051,H
19052,A
19053,A
19054,H
19055,H
19056,H
19057,A
19058,H
19059,A
19060,A
19061,A
19062,A
19063,H
19064,A
19065,H
19066,H
19067,A
19068,A
19069,H
19070,H
19071,A
19072,A
19073,A
19074,A
19075,A
19076,H
19077,A
19078,A
19079,A
19080,H
19081,H
19082,A
19083,A
19084,H
19085,A
19086,H
19087,A
19088,A
19089,A
19090,H
19091,H
19092,H
19093,H
19094,H
19095,H
19096,H
19097,H
19098,H
19099,H
19100,A
19101,H
19102,H
19103,A
19104,H
19105,H
19106,H
19107,H
19108,H
19109,H
19110,A
19111,H
19112,H
19113,H
19114,H
19115,A
19116,A
19117,A
19118,H
19119,H
19120,A
19121,A
19122,H
19123,H
19124,A
19125,H
19126,H
19127,A
19128,A
19129,A
19130,H
19131,H
19132,H
19133,A
19134,H
19135,H
19136,H
19137,H
19138,H
19139,H
19140,H
19141,A
19142,A
19143,A
19144,A
19145,A
19146,H
19147,H
19148,H
19149,H
19150,H
19151,H
19152,H
19153,H
19154,H
19155,A
19156,A
19157,H
19158,A
19159,A
19160,H
19161,H
19162,H
19163,H
19164,H
19165,A
19166,H
19167,A
19168,H
19169,A
19170,H
19171,H
19172,A
19173,H
19174,A
19175,H
19176,A
19177,A
19178,H
19179,H
19180,A
19181,A
19182,A
19183,H
19184,A
19185,H
19186,A
19187,A
19188,A
19189,H
19190,H
19191,A
19192,A
19193,A
19194,H
19195,A
19196,A
19197,H
19198,A
19199,A
19200,A
19201,A
19202,H
19203,H
19204,A
19205,A
19206,A
19207,H
19208,H
19209,H
19210,H
19211,H
19212,H
19213,H
19214,H
19215,H
19216,H
19217,A
19218,H
19219,H
19220,H
19221,A
19222,H
19223,A
19224,A
19225,H
19226,A
19227,H
19228,A
19229,H
19230,H
19231,A
19232,A
19233,A
19234,A
19235,H
19236,A
19237,A
19238,A
19239,H
19240,A
19241,A
19242,A
19243,H
19244,A
19245,A
19246,A
19247,H
19248,H
19249,H
19250,H
19251,H
19252,H
19253,H
19254,H
19255,A
19256,A
19257,A
19258,H
19259,H
19260,H
19261,A
19262,H
19263,H
19264,A
19265,H
19266,H
19267,H
19268,A
19269,A
19270,H
19271,H
19272,H
19273,H
19274,A
19275,A
